mes;provincia;municipio;cuit;tipo;monto
05/2018;30-54661187-2;CORDOBA;PROV;348054.47;"Comp. Gasoil"
05/2018;30-54661187-2;CORDOBA;PROV;2798.74;"Comp. Gasoil"
05/2018;30-54661187-2;CORDOBA;PROV;391757.23;"Comp. Gasoil"
05/2018;30-54661187-2;CORDOBA;PROV;1137190.60;"Comp. Gasoil"
05/2018;30-55665492-8;CORDOBA;PROV;9327.64;"Comp. Gasoil"
05/2018;30-55665492-8;CORDOBA;PROV;4173.78;"Comp. Gasoil"
05/2018;30-55665492-8;CORDOBA;PROV;57254.30;"Comp. Tarifaria"
05/2018;30-56220555-8;CORDOBA;PROV;908640.60;"Comp. Tarifaria"
05/2018;30-56220555-8;CORDOBA;PROV;160184.15;"Comp. Gasoil"
05/2018;30-59873589-8;CORDOBA;PROV;270035.10;"Comp. Gasoil"
05/2018;30-59873589-8;CORDOBA;PROV;1062425.87;"Comp. Tarifaria"
05/2018;30-64484750-7;CORDOBA;PROV;492798.75;"Comp. Tarifaria"
05/2018;30-64484750-7;CORDOBA;PROV;83362.64;"Comp. Gasoil"
05/2018;30-64484750-7;CORDOBA;PROV;14301.70;"Comp. Gasoil"
05/2018;30-64484750-7;CORDOBA;PROV;13243.47;"Comp. Gasoil"
05/2018;30-64484750-7;CORDOBA;PROV;138228.63;"Comp. Gasoil"
05/2018;30-65897955-4;CORDOBA;PROV;50189.14;"Comp. Gasoil"
05/2018;30-65897955-4;CORDOBA;PROV;201519.37;"Comp. Tarifaria"
05/2018;30-66820253-1;CORDOBA;PROV;588389.58;"Comp. Tarifaria"
05/2018;30-66820253-1;CORDOBA;PROV;145892.83;"Comp. Gasoil"
05/2018;30-67871434-4;CORDOBA;PROV;889565.47;"Comp. Gasoil"
05/2018;30-67871434-4;CORDOBA;PROV;1094737.42;"Comp. Gasoil"
05/2018;30-67871434-4;CORDOBA;PROV;4775277.83;"Comp. Gasoil"
05/2018;30-67871434-4;CORDOBA;PROV;675650.50;"Comp. Gasoil"
05/2018;30-67871434-4;CORDOBA;PROV;21021245.64;"Comp. Tarifaria"
05/2018;30-68973672-2;CORDOBA;PROV;342604.11;"Comp. Tarifaria"
05/2018;30-68973672-2;CORDOBA;PROV;81503.87;"Comp. Gasoil"
05/2018;30-69297423-5;CORDOBA;PROV;221689.69;"Comp. Gasoil"
05/2018;30-69297423-5;CORDOBA;PROV;1538383.84;"Comp. Gasoil"
05/2018;30-69297423-5;CORDOBA;PROV;2168798.31;"Comp. Gasoil"
05/2018;30-69297423-5;CORDOBA;PROV;6047817.08;"Comp. Tarifaria"
05/2018;30-70104598-6;CORDOBA;PROV;592495.28;"Comp. Tarifaria"
05/2018;30-70104598-6;CORDOBA;PROV;92651.70;"Comp. Gasoil"
05/2018;30-70104598-6;CORDOBA;PROV;0.00;"Comp. Gasoil"
05/2018;30-70334427-1;CORDOBA;PROV;368263.36;"Comp. Gasoil"
05/2018;30-70334427-1;CORDOBA;PROV;202673.28;"Comp. Gasoil"
05/2018;30-70334427-1;CORDOBA;PROV;1431300.47;"Comp. Gasoil"
05/2018;30-70334427-1;CORDOBA;PROV;5885003.32;"Comp. Tarifaria"
05/2018;30-70456132-2;CORDOBA;PROV;1326156.92;"Comp. Tarifaria"
05/2018;30-70456132-2;CORDOBA;PROV;162672.06;"Comp. Gasoil"
05/2018;30-70456132-2;CORDOBA;PROV;225319.66;"Comp. Gasoil"
05/2018;30-70456132-2;CORDOBA;PROV;169519.03;"Comp. Gasoil"
05/2018;30-70730781-8;CORDOBA;PROV;499523.25;"Comp. Gasoil"
05/2018;30-70730781-8;CORDOBA;PROV;3338812.76;"Comp. Gasoil"
05/2018;30-70730781-8;CORDOBA;PROV;678637.47;"Comp. Gasoil"
05/2018;30-70730781-8;CORDOBA;PROV;106835.59;"Comp. Gasoil"
05/2018;30-70730781-8;CORDOBA;PROV;12804479.95;"Comp. Tarifaria"
05/2018;30-70735483-2;CORDOBA;PROV;1788205.62;"Comp. Tarifaria"
05/2018;30-70735483-2;CORDOBA;PROV;391720.11;"Comp. Gasoil"
05/2018;30-70752397-9;CORDOBA;PROV;244454.11;"Comp. Gasoil"
05/2018;30-70752397-9;CORDOBA;PROV;163411.63;"Comp. Gasoil"
05/2018;30-70752397-9;CORDOBA;PROV;775738.63;"Comp. Tarifaria"
05/2018;30-70756382-2;CORDOBA;PROV;3194683.20;"Comp. Tarifaria"
05/2018;30-70756382-2;CORDOBA;PROV;454361.45;"Comp. Gasoil"
05/2018;30-70756382-2;CORDOBA;PROV;488896.47;"Comp. Gasoil"
05/2018;30-70756382-2;CORDOBA;PROV;535615.46;"Comp. Gasoil"
05/2018;30-70764510-1;CORDOBA;PROV;286447.90;"Comp. Gasoil"
05/2018;30-70764510-1;CORDOBA;PROV;271961.66;"Comp. Gasoil"
05/2018;30-70764510-1;CORDOBA;PROV;217362.01;"Comp. Gasoil"
05/2018;30-70764510-1;CORDOBA;PROV;1836505.68;"Comp. Tarifaria"
05/2018;30-70772512-1;CORDOBA;PROV;278271.54;"Comp. Tarifaria"
05/2018;30-70772512-1;CORDOBA;PROV;97930.03;"Comp. Gasoil"
05/2018;30-70772512-1;CORDOBA;PROV;104631.38;"Comp. Gasoil"
05/2018;30-70773003-6;CORDOBA;PROV;60651.30;"Comp. Gasoil"
05/2018;30-70773003-6;CORDOBA;PROV;341000.83;"Comp. Tarifaria"
05/2018;30-70778883-2;CORDOBA;PROV;9101747.13;"Comp. Tarifaria"
05/2018;30-70778883-2;CORDOBA;PROV;52153.22;"Comp. Gasoil"
05/2018;30-70778883-2;CORDOBA;PROV;1020938.46;"Comp. Gasoil"
05/2018;30-70778883-2;CORDOBA;PROV;1088740.12;"Comp. Gasoil"
05/2018;30-70778883-2;CORDOBA;PROV;1113905.10;"Comp. Gasoil"
05/2018;30-70784072-9;CORDOBA;PROV;22710.66;"Comp. Gasoil"
05/2018;30-70784072-9;CORDOBA;PROV;36245.86;"Comp. Gasoil"
05/2018;30-70784072-9;CORDOBA;PROV;7026.19;"Comp. Gasoil"
05/2018;30-70784072-9;CORDOBA;PROV;171111.02;"Comp. Tarifaria"
05/2018;30-70812089-4;CORDOBA;PROV;2374120.21;"Comp. Tarifaria"
05/2018;30-70812089-4;CORDOBA;PROV;893684.38;"Comp. Gasoil"
05/2018;30-70817267-3;CORDOBA;PROV;31146.06;"Comp. Gasoil"
05/2018;30-70817267-3;CORDOBA;PROV;151066.57;"Comp. Gasoil"
05/2018;30-70817267-3;CORDOBA;PROV;120673.00;"Comp. Gasoil"
05/2018;30-70817267-3;CORDOBA;PROV;800278.38;"Comp. Tarifaria"
05/2018;30-70820969-0;CORDOBA;PROV;238936.76;"Comp. Tarifaria"
05/2018;30-70820969-0;CORDOBA;PROV;80396.05;"Comp. Gasoil"
05/2018;30-70820969-0;CORDOBA;PROV;66357.78;"Comp. Gasoil"
05/2018;30-70824000-8;CORDOBA;PROV;43414.14;"Comp. Gasoil"
05/2018;30-70824000-8;CORDOBA;PROV;26162.69;"Comp. Gasoil"
05/2018;30-70824000-8;CORDOBA;PROV;226218.36;"Comp. Gasoil"
05/2018;30-70824000-8;CORDOBA;PROV;792978.85;"Comp. Tarifaria"
05/2018;30-70857491-7;CORDOBA;PROV;966167.17;"Comp. Tarifaria"
05/2018;30-70857491-7;CORDOBA;PROV;288712.12;"Comp. Gasoil"
05/2018;30-70862070-6;CORDOBA;PROV;278908.79;"Comp. Gasoil"
05/2018;30-70862070-6;CORDOBA;PROV;955180.14;"Comp. Tarifaria"
05/2018;30-70877962-4;CORDOBA;PROV;1601537.02;"Comp. Tarifaria"
05/2018;30-70877962-4;CORDOBA;PROV;310705.34;"Comp. Gasoil"
05/2018;30-70936427-4;CORDOBA;PROV;22026.32;"Comp. Gasoil"
05/2018;30-70936427-4;CORDOBA;PROV;24556.84;"Comp. Gasoil"
05/2018;30-70936427-4;CORDOBA;PROV;59266.91;"Comp. Tarifaria"
05/2018;30-70955876-1;CORDOBA;PROV;65783.01;"Comp. Tarifaria"
05/2018;30-70955876-1;CORDOBA;PROV;5096.38;"Comp. Gasoil"
05/2018;30-70955876-1;CORDOBA;PROV;8894.20;"Comp. Gasoil"
05/2018;30-70972222-7;CORDOBA;PROV;32060.14;"Comp. Gasoil"
05/2018;30-70972222-7;CORDOBA;PROV;28532.80;"Comp. Gasoil"
05/2018;30-70972222-7;CORDOBA;PROV;82436.51;"Comp. Tarifaria"
05/2018;30-71020701-8;CORDOBA;PROV;68616.38;"Comp. Tarifaria"
05/2018;30-71020701-8;CORDOBA;PROV;16046.32;"Comp. Gasoil"
05/2018;30-71020701-8;CORDOBA;PROV;12077.32;"Comp. Gasoil"
05/2018;30-71130358-4;CORDOBA;PROV;8633.12;"Comp. Gasoil"
05/2018;30-71130358-4;CORDOBA;PROV;11642.61;"Comp. Gasoil"
05/2018;30-71130358-4;CORDOBA;PROV;108482.18;"Comp. Tarifaria"
05/2018;33-61581294-9;CORDOBA;PROV;1007286.06;"Comp. Tarifaria"
05/2018;33-61581294-9;CORDOBA;PROV;93939.47;"Comp. Gasoil"
05/2018;33-61581294-9;CORDOBA;PROV;93052.23;"Comp. Gasoil"
05/2018;33-61581294-9;CORDOBA;PROV;109020.95;"Comp. Gasoil"
05/2018;33-70906355-9;CORDOBA;PROV;67852.29;"Comp. Gasoil"
05/2018;33-70906355-9;CORDOBA;PROV;419631.70;"Comp. Tarifaria"
05/2018;30-70334427-1;CORDOBA;"RIO CEBALLOS";1249822.51;"Comp. Tarifaria"
05/2018;30-70334427-1;CORDOBA;"RIO CEBALLOS";277111.13;"Comp. Gasoil"
05/2018;33-61581294-9;CORDOBA;"RIO CUARTO";1491474.33;"Comp. Gasoil"
05/2018;33-61581294-9;CORDOBA;"RIO CUARTO";6788812.32;"Comp. Tarifaria"
05/2018;30-70936196-8;CORDOBA;"RIO TERCERO";646274.66;"Comp. Tarifaria"
05/2018;30-70936196-8;CORDOBA;"RIO TERCERO";129129.93;"Comp. Gasoil"
05/2018;30-67871434-4;CORDOBA;SALDAN;7924.30;"Comp. Gasoil"
05/2018;30-67871434-4;CORDOBA;SALDAN;63527.84;"Comp. Tarifaria"
05/2018;30-70334427-1;CORDOBA;SALSIPUEDES;266888.43;"Comp. Tarifaria"
05/2018;30-70334427-1;CORDOBA;SALSIPUEDES;42237.22;"Comp. Gasoil"
05/2018;30-99905792-2;CORDOBA;"SAN FRANCISCO";222411.53;"Comp. Gasoil"
05/2018;30-99905792-2;CORDOBA;"SAN FRANCISCO";1221705.25;"Comp. Tarifaria"
05/2018;30-67871434-4;CORDOBA;"SANTA MARIA DE PUNILLA";95450.57;"Comp. Tarifaria"
05/2018;30-67871434-4;CORDOBA;"SANTA MARIA DE PUNILLA";11906.23;"Comp. Gasoil"
05/2018;30-70104598-6;CORDOBA;"SANTA ROSA DE CALAMUCHITA";47648.05;"Comp. Gasoil"
05/2018;30-67871434-4;CORDOBA;TANTI;41060.40;"Comp. Gasoil"
05/2018;30-67871434-4;CORDOBA;TANTI;329175.15;"Comp. Tarifaria"
05/2018;30-70334427-1;CORDOBA;UNQUILLO;707603.84;"Comp. Tarifaria"
05/2018;30-70334427-1;CORDOBA;UNQUILLO;112853.68;"Comp. Gasoil"
05/2018;30-71023355-8;CORDOBA;"VILLA CARLOS PAZ";619567.23;"Comp. Gasoil"
05/2018;30-71023355-8;CORDOBA;"VILLA CARLOS PAZ";2573389.36;"Comp. Tarifaria"
05/2018;30-71028659-7;CORDOBA;"VILLA DOLORES";663648.77;"Comp. Tarifaria"
05/2018;30-71028659-7;CORDOBA;"VILLA DOLORES";154935.59;"Comp. Gasoil"
05/2018;30-69297423-5;CORDOBA;"VILLA GENERAL BELGRANO";15496.35;"Comp. Gasoil"
05/2018;30-69297423-5;CORDOBA;"VILLA GENERAL BELGRANO";86910.64;"Comp. Tarifaria"
05/2018;33-70913080-9;CORDOBA;"VILLA MARIA";2749141.56;"Comp. Tarifaria"
05/2018;33-70913080-9;CORDOBA;"VILLA MARIA";532430.87;"Comp. Gasoil"
05/2018;20-24895757-4;CORRIENTES;"CIUDAD DE BELLA VISTA";96319.67;"Comp. Gasoil"
05/2018;20-24895757-4;CORRIENTES;"CIUDAD DE BELLA VISTA";491250.70;"Comp. Tarifaria"
05/2018;23-13418186-9;CORRIENTES;"CIUDAD DE GOYA";488406.91;"Comp. Tarifaria"
05/2018;23-13418186-9;CORRIENTES;"CIUDAD DE GOYA";139100.11;"Comp. Gasoil"
05/2018;30-66986360-4;CORRIENTES;"CIUDAD DE GOYA";137634.09;"Comp. Gasoil"
05/2018;30-66986360-4;CORRIENTES;"CIUDAD DE GOYA";562766.05;"Comp. Tarifaria"
05/2018;30-70778883-2;CORRIENTES;CORRIENTES;17390309.96;"Comp. Tarifaria"
05/2018;30-70778883-2;CORRIENTES;CORRIENTES;3014707.65;"Comp. Gasoil"
05/2018;30-71526352-8;CORRIENTES;CORRIENTES;1212071.74;"Comp. Gasoil"
05/2018;30-71526352-8;CORRIENTES;CORRIENTES;6983825.69;"Comp. Tarifaria"
05/2018;30-71526681-0;CORRIENTES;CORRIENTES;4678859.35;"Comp. Tarifaria"
05/2018;30-71526681-0;CORRIENTES;CORRIENTES;881370.25;"Comp. Gasoil"
05/2018;30-71103403-6;CORRIENTES;"CURUZU CUATIA";127954.88;"Comp. Gasoil"
05/2018;30-71103403-6;CORRIENTES;"CURUZU CUATIA";611436.49;"Comp. Tarifaria"
05/2018;30-66986360-4;CORRIENTES;ESQUINA;205900.40;"Comp. Tarifaria"
05/2018;30-66986360-4;CORRIENTES;ESQUINA;47997.27;"Comp. Gasoil"
05/2018;30-71338710-6;CORRIENTES;ITUZAINGO;121214.46;"Comp. Gasoil"
05/2018;30-71338710-6;CORRIENTES;ITUZAINGO;477392.39;"Comp. Tarifaria"
05/2018;20-06341269-5;CORRIENTES;MERCEDES;166212.44;"Comp. Tarifaria"
05/2018;20-06341269-5;CORRIENTES;MERCEDES;35908.20;"Comp. Gasoil"
05/2018;20-20319028-0;CORRIENTES;MERCEDES;36728.56;"Comp. Gasoil"
05/2018;20-20319028-0;CORRIENTES;MERCEDES;142860.61;"Comp. Tarifaria"
05/2018;20-10901905-5;CORRIENTES;"PASO DE LOS LIBRES";2600286.61;"Comp. Tarifaria"
05/2018;20-10901905-5;CORRIENTES;"PASO DE LOS LIBRES";528924.54;"Comp. Gasoil"
05/2018;30-66975229-2;CORRIENTES;"PASO DE LOS LIBRES";97603.14;"Comp. Gasoil"
05/2018;30-66975229-2;CORRIENTES;"PASO DE LOS LIBRES";547402.42;"Comp. Tarifaria"
05/2018;20-05750558-4;CORRIENTES;PROV;0.00;"Comp. Gasoil"
05/2018;20-10567867-4;CORRIENTES;PROV;0.00;"Comp. Gasoil"
05/2018;20-12156003-9;CORRIENTES;PROV;306362.05;"Comp. Gasoil"
05/2018;20-17529457-1;CORRIENTES;PROV;35903.89;"Comp. Gasoil"
05/2018;20-17529457-1;CORRIENTES;PROV;22612.63;"Comp. Gasoil"
05/2018;20-17529457-1;CORRIENTES;PROV;85212.83;"Comp. Tarifaria"
05/2018;20-26176106-9;CORRIENTES;PROV;171641.18;"Comp. Gasoil"
05/2018;20-31180363-9;CORRIENTES;PROV;0.00;"Comp. Gasoil"
05/2018;23-05755903-9;CORRIENTES;PROV;0.00;"Comp. Gasoil"
05/2018;23-05755903-9;CORRIENTES;PROV;0.00;"Comp. Tarifaria"
05/2018;23-13418186-9;CORRIENTES;PROV;16448.92;"Comp. Gasoil"
05/2018;23-13418186-9;CORRIENTES;PROV;56899.89;"Comp. Gasoil"
05/2018;23-28284990-9;CORRIENTES;PROV;132110.15;"Comp. Gasoil"
05/2018;27-04536610-9;CORRIENTES;PROV;309368.11;"Comp. Gasoil"
05/2018;30-63988086-5;CORRIENTES;PROV;15637.56;"Comp. Gasoil"
05/2018;30-66986360-4;CORRIENTES;PROV;9019.64;"Comp. Gasoil"
05/2018;30-66986360-4;CORRIENTES;PROV;149324.58;"Comp. Gasoil"
05/2018;30-66986360-4;CORRIENTES;PROV;45899.80;"Comp. Gasoil"
05/2018;30-66986360-4;CORRIENTES;PROV;179805.20;"Comp. Tarifaria"
05/2018;30-68800389-6;CORRIENTES;PROV;1012184.81;"Comp. Tarifaria"
05/2018;30-68800389-6;CORRIENTES;PROV;355774.11;"Comp. Gasoil"
05/2018;30-70710183-7;CORRIENTES;PROV;143314.86;"Comp. Gasoil"
05/2018;30-70710183-7;CORRIENTES;PROV;735037.99;"Comp. Tarifaria"
05/2018;30-70778883-2;CORRIENTES;PROV;205141.76;"Comp. Tarifaria"
05/2018;30-70778883-2;CORRIENTES;PROV;519996.21;"Comp. Gasoil"
05/2018;30-70778883-2;CORRIENTES;PROV;98081.53;"Comp. Gasoil"
05/2018;30-71021286-0;CORRIENTES;PROV;237823.37;"Comp. Gasoil"
05/2018;30-71021286-0;CORRIENTES;PROV;61042.53;"Comp. Gasoil"
05/2018;30-71021286-0;CORRIENTES;PROV;120905.20;"Comp. Gasoil"
05/2018;30-71021286-0;CORRIENTES;PROV;1156602.75;"Comp. Tarifaria"
05/2018;30-71488283-6;CORRIENTES;PROV;164699.99;"Comp. Gasoil"
05/2018;20-17529457-1;CORRIENTES;"SAN ROQUE";0.00;"Comp. Gasoil"
05/2018;30-71217763-9;"ENTRE RIOS";CHAJARI;100672.07;"Comp. Gasoil"
05/2018;30-71217763-9;"ENTRE RIOS";CHAJARI;450769.05;"Comp. Tarifaria"
05/2018;20-13869570-1;"ENTRE RIOS";"CONCEPCION DEL URUGUAY";1674086.36;"Comp. Tarifaria"
05/2018;20-13869570-1;"ENTRE RIOS";"CONCEPCION DEL URUGUAY";293233.45;"Comp. Gasoil"
05/2018;27-04923316-2;"ENTRE RIOS";CONCORDIA;74514.66;"Comp. Gasoil"
05/2018;27-04923316-2;"ENTRE RIOS";CONCORDIA;372216.79;"Comp. Tarifaria"
05/2018;27-18298537-1;"ENTRE RIOS";CONCORDIA;339173.46;"Comp. Tarifaria"
05/2018;27-18298537-1;"ENTRE RIOS";CONCORDIA;69530.32;"Comp. Gasoil"
05/2018;30-67092242-8;"ENTRE RIOS";CONCORDIA;184336.92;"Comp. Gasoil"
05/2018;30-67092242-8;"ENTRE RIOS";CONCORDIA;1117777.07;"Comp. Tarifaria"
05/2018;30-67092815-9;"ENTRE RIOS";CONCORDIA;1209706.03;"Comp. Tarifaria"
05/2018;30-67092815-9;"ENTRE RIOS";CONCORDIA;252606.88;"Comp. Gasoil"
05/2018;30-68873767-9;"ENTRE RIOS";CONCORDIA;322390.45;"Comp. Gasoil"
05/2018;30-68873767-9;"ENTRE RIOS";CONCORDIA;1496469.21;"Comp. Tarifaria"
05/2018;30-70728854-6;"ENTRE RIOS";CONCORDIA;2629819.70;"Comp. Tarifaria"
05/2018;30-70728854-6;"ENTRE RIOS";CONCORDIA;583843.42;"Comp. Gasoil"
05/2018;30-70790990-7;"ENTRE RIOS";CONCORDIA;547762.44;"Comp. Gasoil"
05/2018;30-70790990-7;"ENTRE RIOS";CONCORDIA;2730184.56;"Comp. Tarifaria"
05/2018;30-70852629-7;"ENTRE RIOS";GUALEGUAYCHU;633838.91;"Comp. Tarifaria"
05/2018;30-70852629-7;"ENTRE RIOS";GUALEGUAYCHU;135243.13;"Comp. Gasoil"
05/2018;30-71506444-4;"ENTRE RIOS";GUALEGUAYCHU;266953.44;"Comp. Gasoil"
05/2018;30-71506444-4;"ENTRE RIOS";GUALEGUAYCHU;1270282.92;"Comp. Tarifaria"
05/2018;30-70930987-7;"ENTRE RIOS";"LA PAZ";761940.88;"Comp. Tarifaria"
05/2018;30-70930987-7;"ENTRE RIOS";"LA PAZ";205096.34;"Comp. Gasoil"
05/2018;30-70778883-2;"ENTRE RIOS";PARANA;2184534.93;"Comp. Gasoil"
05/2018;30-70778883-2;"ENTRE RIOS";PARANA;12918027.45;"Comp. Tarifaria"
05/2018;33-54637496-9;"ENTRE RIOS";PARANA;9867722.42;"Comp. Tarifaria"
05/2018;33-54637496-9;"ENTRE RIOS";PARANA;1575847.51;"Comp. Gasoil"
05/2018;20-05929012-7;"ENTRE RIOS";PROV;0.00;"Comp. Gasoil"
05/2018;20-05929012-7;"ENTRE RIOS";PROV;0.00;"Comp. Tarifaria"
05/2018;20-05947106-7;"ENTRE RIOS";PROV;112345.27;"Comp. Tarifaria"
05/2018;20-05947106-7;"ENTRE RIOS";PROV;17264.18;"Comp. Gasoil"
05/2018;20-07886635-8;"ENTRE RIOS";PROV;299108.62;"Comp. Gasoil"
05/2018;20-07886635-8;"ENTRE RIOS";PROV;713334.26;"Comp. Tarifaria"
05/2018;20-08417885-4;"ENTRE RIOS";PROV;0.00;"Comp. Gasoil"
05/2018;20-08458541-7;"ENTRE RIOS";PROV;14599.70;"Comp. Gasoil"
05/2018;20-08458541-7;"ENTRE RIOS";PROV;47661.43;"Comp. Tarifaria"
05/2018;20-10071600-4;"ENTRE RIOS";PROV;127923.40;"Comp. Tarifaria"
05/2018;20-10071600-4;"ENTRE RIOS";PROV;31075.55;"Comp. Gasoil"
05/2018;20-14648749-2;"ENTRE RIOS";PROV;20829.72;"Comp. Gasoil"
05/2018;20-14648749-2;"ENTRE RIOS";PROV;113941.14;"Comp. Tarifaria"
05/2018;20-16958474-6;"ENTRE RIOS";PROV;240544.62;"Comp. Tarifaria"
05/2018;20-16958474-6;"ENTRE RIOS";PROV;69059.26;"Comp. Gasoil"
05/2018;20-16958474-6;"ENTRE RIOS";PROV;65758.22;"Comp. Gasoil"
05/2018;20-20290371-2;"ENTRE RIOS";PROV;0.00;"Comp. Gasoil"
05/2018;20-20290371-2;"ENTRE RIOS";PROV;51237.65;"Comp. Tarifaria"
05/2018;20-22024953-1;"ENTRE RIOS";PROV;0.00;"Comp. Gasoil"
05/2018;20-24300098-0;"ENTRE RIOS";PROV;19422.17;"Comp. Gasoil"
05/2018;20-24300098-0;"ENTRE RIOS";PROV;91227.23;"Comp. Tarifaria"
05/2018;20-29678484-3;"ENTRE RIOS";PROV;57078.88;"Comp. Tarifaria"
05/2018;20-29678484-3;"ENTRE RIOS";PROV;17137.75;"Comp. Gasoil"
05/2018;20-38170576-6;"ENTRE RIOS";PROV;0.00;"Comp. Gasoil"
05/2018;20-38170576-6;"ENTRE RIOS";PROV;0.00;"Comp. Tarifaria"
05/2018;23-12259588-9;"ENTRE RIOS";PROV;120835.84;"Comp. Tarifaria"
05/2018;23-12259588-9;"ENTRE RIOS";PROV;36234.11;"Comp. Gasoil"
05/2018;23-29613086-9;"ENTRE RIOS";PROV;8402.40;"Comp. Gasoil"
05/2018;23-29613086-9;"ENTRE RIOS";PROV;62400.61;"Comp. Tarifaria"
05/2018;27-16189880-0;"ENTRE RIOS";PROV;113393.44;"Comp. Tarifaria"
05/2018;27-16189880-0;"ENTRE RIOS";PROV;32567.81;"Comp. Gasoil"
05/2018;27-25027181-1;"ENTRE RIOS";PROV;18127.34;"Comp. Gasoil"
05/2018;27-25027181-1;"ENTRE RIOS";PROV;57521.80;"Comp. Tarifaria"
05/2018;30-54625840-4;"ENTRE RIOS";PROV;0.00;"Comp. Tarifaria"
05/2018;30-54625840-4;"ENTRE RIOS";PROV;0.00;"Comp. Gasoil"
05/2018;30-54625840-4;"ENTRE RIOS";PROV;0.00;"Comp. Gasoil"
05/2018;30-54640151-7;"ENTRE RIOS";PROV;97903.29;"Comp. Gasoil"
05/2018;30-54640151-7;"ENTRE RIOS";PROV;38420.59;"Comp. Gasoil"
05/2018;30-54640151-7;"ENTRE RIOS";PROV;96333.02;"Comp. Tarifaria"
05/2018;30-54660726-3;"ENTRE RIOS";PROV;596982.52;"Comp. Tarifaria"
05/2018;30-54660726-3;"ENTRE RIOS";PROV;69703.56;"Comp. Gasoil"
05/2018;30-54660726-3;"ENTRE RIOS";PROV;127848.92;"Comp. Gasoil"
05/2018;30-56610811-5;"ENTRE RIOS";PROV;31828.83;"Comp. Gasoil"
05/2018;30-56610811-5;"ENTRE RIOS";PROV;177791.42;"Comp. Tarifaria"
05/2018;30-56932469-2;"ENTRE RIOS";PROV;703731.31;"Comp. Tarifaria"
05/2018;30-56932469-2;"ENTRE RIOS";PROV;107622.26;"Comp. Gasoil"
05/2018;30-56932469-2;"ENTRE RIOS";PROV;62229.54;"Comp. Gasoil"
05/2018;30-60597072-5;"ENTRE RIOS";PROV;0.00;"Comp. Gasoil"
05/2018;30-61133884-4;"ENTRE RIOS";PROV;0.00;"Comp. Gasoil"
05/2018;30-62944722-5;"ENTRE RIOS";PROV;126431.29;"Comp. Gasoil"
05/2018;30-62944722-5;"ENTRE RIOS";PROV;243075.72;"Comp. Tarifaria"
05/2018;30-68111919-8;"ENTRE RIOS";PROV;938869.37;"Comp. Tarifaria"
05/2018;30-68111919-8;"ENTRE RIOS";PROV;149129.51;"Comp. Gasoil"
05/2018;30-68111919-8;"ENTRE RIOS";PROV;56949.93;"Comp. Gasoil"
05/2018;30-69047837-0;"ENTRE RIOS";PROV;39646.38;"Comp. Gasoil"
05/2018;30-69047837-0;"ENTRE RIOS";PROV;174830.36;"Comp. Tarifaria"
05/2018;30-70013483-7;"ENTRE RIOS";PROV;379684.73;"Comp. Tarifaria"
05/2018;30-70013483-7;"ENTRE RIOS";PROV;58384.32;"Comp. Gasoil"
05/2018;30-70742867-4;"ENTRE RIOS";PROV;0.00;"Comp. Gasoil"
05/2018;30-70742867-4;"ENTRE RIOS";PROV;0.00;"Comp. Tarifaria"
05/2018;30-70805698-3;"ENTRE RIOS";PROV;442389.88;"Comp. Tarifaria"
05/2018;30-70805698-3;"ENTRE RIOS";PROV;53436.69;"Comp. Gasoil"
05/2018;30-70844865-2;"ENTRE RIOS";PROV;234686.35;"Comp. Gasoil"
05/2018;30-70844865-2;"ENTRE RIOS";PROV;47091.61;"Comp. Gasoil"
05/2018;30-70844865-2;"ENTRE RIOS";PROV;619520.23;"Comp. Tarifaria"
05/2018;30-70910182-6;"ENTRE RIOS";PROV;154035.50;"Comp. Tarifaria"
05/2018;30-70910182-6;"ENTRE RIOS";PROV;61695.92;"Comp. Gasoil"
05/2018;30-70930987-7;"ENTRE RIOS";PROV;16354.31;"Comp. Gasoil"
05/2018;30-70930987-7;"ENTRE RIOS";PROV;91694.44;"Comp. Tarifaria"
05/2018;30-71138279-4;"ENTRE RIOS";PROV;894697.39;"Comp. Tarifaria"
05/2018;30-71138279-4;"ENTRE RIOS";PROV;157127.95;"Comp. Gasoil"
05/2018;30-71138279-4;"ENTRE RIOS";PROV;55040.40;"Comp. Gasoil"
05/2018;30-71467362-5;"ENTRE RIOS";PROV;11509.42;"Comp. Gasoil"
05/2018;30-71505612-3;"ENTRE RIOS";PROV;0.00;"Comp. Gasoil"
05/2018;30-71505612-3;"ENTRE RIOS";PROV;0.00;"Comp. Tarifaria"
05/2018;33-67106297-9;"ENTRE RIOS";PROV;208858.82;"Comp. Tarifaria"
05/2018;33-67106297-9;"ENTRE RIOS";PROV;34882.77;"Comp. Gasoil"
05/2018;33-67106297-9;"ENTRE RIOS";PROV;951494.61;"Comp. Gasoil"
05/2018;33-71007879-9;"ENTRE RIOS";PROV;42517.66;"Comp. Gasoil"
05/2018;33-71007879-9;"ENTRE RIOS";PROV;75587.05;"Comp. Gasoil"
05/2018;33-71007879-9;"ENTRE RIOS";PROV;222980.84;"Comp. Gasoil"
05/2018;33-71007879-9;"ENTRE RIOS";PROV;821240.04;"Comp. Tarifaria"
05/2018;20-17059371-6;"ENTRE RIOS";"SANTA ELENA";0.00;"Comp. Gasoil"
05/2018;30-71570720-5;FORMOSA;FORMOSA;2302728.67;"Comp. Gasoil"
05/2018;30-71570720-5;FORMOSA;FORMOSA;12737649.96;"Comp. Tarifaria"
