mes;provincia;municipio;cuit;razon_social;pago;monto
10/2017;"BUENOS AIRES";PROV;33-54661071-9;"GENERAL TOMAS GUIDO S.A.C.I.F.";"RCC SD      PAGO 2";0.00
10/2017;"BUENOS AIRES";PROV;33-54661071-9;"GENERAL TOMAS GUIDO S.A.C.I.F.";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";PROV;33-54661071-9;"GENERAL TOMAS GUIDO S.A.C.I.F.";"RCC SD      PAGO 4";2907134.92
10/2017;"BUENOS AIRES";PROV;33-54661071-9;"GENERAL TOMAS GUIDO S.A.C.I.F.";"RCC SD      PAGO 5";1111598.57
10/2017;"BUENOS AIRES";PROV;33-54661071-9;"GENERAL TOMAS GUIDO S.A.C.I.F.";"RCC SD      PAGO 6";167925.23
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC GT      PAGO 1";707401.20
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC GT      PAGO 2";0.00
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC GT      PAGO 3";14589.19
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC GT      PAGO 4";0.00
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC GT      PAGO 5";427024.98
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC GT      PAGO 6";0.00
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC GT      PAGO 7";0.00
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC GT      PAGO 8";95888.88
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC SD      PAGO 1";568343.82
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC SD      PAGO 2";0.00
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC SD      PAGO 4";820693.06
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC SD      PAGO 5";302531.86
10/2017;"BUENOS AIRES";PROV;33-56815582-9;"TRANSPORTES SAN JUAN BAUTISTA SA";"RCC SD      PAGO 6";47084.90
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC GT      PAGO 1";0.00
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC GT      PAGO 2";20194.96
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC GT      PAGO 3";0.00
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC GT      PAGO 4";0.00
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC GT      PAGO 5";3165.24
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC GT      PAGO 6";0.00
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC GT      PAGO 7";0.00
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC GT      PAGO 8";498.23
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC SD      PAGO 1";0.00
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC SD      PAGO 2";38460.57
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC SD      PAGO 4";20820.49
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC SD      PAGO 5";12911.40
10/2017;"BUENOS AIRES";"PUNTA INDIO";30-71456617-9;"EMP. TTES. PARQUE COSTERO DEL SUR S.R.L";"RCC SD      PAGO 6";2009.48
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC GT      PAGO 1";640543.53
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC GT      PAGO 2";0.00
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC GT      PAGO 3";52051.69
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC GT      PAGO 4";0.00
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC GT      PAGO 5";388608.61
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC GT      PAGO 6";0.00
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC GT      PAGO 7";0.00
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC GT      PAGO 8";30313.61
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC SD      PAGO 1";539672.27
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC SD      PAGO 2";0.00
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC SD      PAGO 4";630999.84
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC SD      PAGO 5";254972.07
10/2017;"BUENOS AIRES";QUILMES;30-52276217-9;"MICRO OMNIBUS QUILMES SA COM IND Y FINANC";"RCC SD      PAGO 6";39682.88
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC GT      PAGO 1";535420.05
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC GT      PAGO 2";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC GT      PAGO 3";15000.99
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC GT      PAGO 4";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC GT      PAGO 5";301486.28
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC GT      PAGO 6";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC GT      PAGO 7";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC GT      PAGO 8";23891.25
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC SD      PAGO 1";259001.36
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC SD      PAGO 2";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC SD      PAGO 4";309060.56
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC SD      PAGO 5";123723.73
10/2017;"BUENOS AIRES";QUILMES;30-54622889-0;"MICRO OMNIBUS PRIMERA JUNTA S.A.";"RCC SD      PAGO 6";19255.89
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC GT      PAGO 1";1155501.70
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC GT      PAGO 2";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC GT      PAGO 3";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC GT      PAGO 4";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC GT      PAGO 5";592577.86
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC GT      PAGO 6";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC GT      PAGO 7";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC GT      PAGO 8";48984.48
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC SD      PAGO 1";795774.61
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC SD      PAGO 2";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC SD      PAGO 4";857155.62
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC SD      PAGO 5";360007.77
10/2017;"BUENOS AIRES";QUILMES;30-54625024-1;"COMPAÑIA OMNIBUS 25 DE MAYO LINEA 278 S.A.";"RCC SD      PAGO 6";56030.23
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC GT      PAGO 1";1429175.11
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC GT      PAGO 2";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC GT      PAGO 3";25517.32
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC GT      PAGO 4";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC GT      PAGO 5";824322.09
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC GT      PAGO 6";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC GT      PAGO 7";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC GT      PAGO 8";63900.17
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC SD      PAGO 1";896702.46
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC SD      PAGO 2";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC SD      PAGO 4";1083657.20
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC SD      PAGO 5";431321.81
10/2017;"BUENOS AIRES";QUILMES;30-54635100-5;"EXPRESO VILLA NUEVA S.A.";"RCC SD      PAGO 6";67129.28
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC GT      PAGO 1";1290539.65
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC GT      PAGO 2";0.00
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC GT      PAGO 3";0.00
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC GT      PAGO 4";0.00
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC GT      PAGO 5";684588.47
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC GT      PAGO 6";0.00
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC GT      PAGO 7";0.00
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC GT      PAGO 8";52262.39
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC SD      PAGO 1";679272.81
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC SD      PAGO 2";0.00
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC SD      PAGO 4";824052.91
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC SD      PAGO 5";327423.94
10/2017;"BUENOS AIRES";"SAN FERNANDO";30-63898233-8;"EMPRESA CIUDAD DE SAN FERNANDO S.A.";"RCC SD      PAGO 6";50959.01
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC GT      PAGO 1";3576588.02
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC GT      PAGO 2";0.00
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC GT      PAGO 3";6493.84
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC GT      PAGO 4";0.00
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC GT      PAGO 5";1926023.79
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC GT      PAGO 6";0.00
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC GT      PAGO 7";0.00
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC GT      PAGO 8";154462.07
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC SD      PAGO 1";2649466.28
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC SD      PAGO 2";0.00
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC SD      PAGO 4";3290214.27
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC SD      PAGO 5";1293660.85
10/2017;"BUENOS AIRES";"SAN ISIDRO";30-54634473-4;"MICROMNIBUS GENERAL SAN MARTIN SAC";"RCC SD      PAGO 6";201340.43
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC GT      PAGO 1";0.00
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC GT      PAGO 2";1850147.38
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC GT      PAGO 3";0.00
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC GT      PAGO 4";0.00
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC GT      PAGO 5";1093726.60
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC GT      PAGO 6";0.00
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC GT      PAGO 7";0.00
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC GT      PAGO 8";77606.22
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC SD      PAGO 1";0.00
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC SD      PAGO 2";842296.83
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC SD      PAGO 4";1029250.98
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC SD      PAGO 5";407622.62
10/2017;"BUENOS AIRES";"SAN MIGUEL";30-56190067-8;"LA PRIMERA DE GRAND BOURG S.A.T.C.I.";"RCC SD      PAGO 6";63440.83
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC GT      PAGO 1";164780.06
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC GT      PAGO 2";0.00
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC GT      PAGO 3";0.00
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC GT      PAGO 4";0.00
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC GT      PAGO 5";0.00
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC GT      PAGO 6";0.00
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC GT      PAGO 7";0.00
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC GT      PAGO 8";4298.49
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC SD      PAGO 1";59579.41
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC SD      PAGO 2";0.00
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC SD      PAGO 4";140778.08
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC SD      PAGO 5";43637.81
10/2017;"BUENOS AIRES";"SAN VICENTE";30-54563704-5;"EMPRESA SAN VICENTE S. A. DE TRANSPORTES";"RCC SD      PAGO 6";6791.62
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC GT      PAGO 1";1736584.98
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC GT      PAGO 2";0.00
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC GT      PAGO 3";0.00
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC GT      PAGO 4";0.00
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC GT      PAGO 5";0.00
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC GT      PAGO 6";0.00
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC GT      PAGO 7";0.00
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC GT      PAGO 8";49471.80
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC SD      PAGO 1";904644.20
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC SD      PAGO 2";0.00
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC SD      PAGO 4";2047107.77
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC SD      PAGO 5";642890.79
10/2017;"BUENOS AIRES";TIGRE;30-54641994-7;"MICRO OMNIBUS GENERAL PACHECO S.A.";"RCC SD      PAGO 6";100057.07
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC GT      PAGO 1";2531945.08
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC GT      PAGO 2";0.00
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC GT      PAGO 3";0.00
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC GT      PAGO 4";0.00
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC GT      PAGO 5";0.00
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC GT      PAGO 6";0.00
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC GT      PAGO 7";0.00
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC GT      PAGO 8";61417.25
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC SD      PAGO 1";1643235.48
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC SD      PAGO 2";0.00
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC SD      PAGO 3";0.00
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC SD      PAGO 4";3638766.51
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC SD      PAGO 5";1150418.63
10/2017;"BUENOS AIRES";TIGRE;30-69225833-5;"MICRO OMNIBUS TIGRE S.A.";"RCC SD      PAGO 6";179046.76
10/2017;"BUENOS AIRES";TIGRE;30-71098891-5;"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS";"RCC GT      PAGO 1";650565.00
10/2017;"BUENOS AIRES";TIGRE;30-71098891-5;"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS";"RCC GT      PAGO 2";0.00
10/2017;"BUENOS AIRES";TIGRE;30-71098891-5;"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS";"RCC GT      PAGO 3";0.00
10/2017;"BUENOS AIRES";TIGRE;30-71098891-5;"UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS";"RCC GT      PAGO 4";0.00
